model_id,fold,scenario_id,drop_modality,noisy_modality,gaussian_sigma,macro_f1,micro_f1,mean_average_precision,brier_score,seed_count
B5,1,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.583417916665,0.643053317373,0.574248126955,0.142135595056,3
B5,1,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.578929961613,0.641227056686,0.568778846283,0.143204631027,3
B5,1,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.584830130125,0.643294684709,0.579370597359,0.14093901146,3
B5,1,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.579617791951,0.639415507865,0.573179227157,0.142541000072,3
B5,1,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.538302432518,0.595433216846,0.532586747919,0.158788011223,3
B5,1,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.517989712306,0.576623980521,0.509007280899,0.166207456662,3
B5,1,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.570647753494,0.63747316216,0.567925469838,0.143812639194,3
B5,1,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.554076136043,0.628666203726,0.551179238166,0.147723871138,3
B5,1,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.56370838609,0.65125504801,0.562375310608,0.136849635216,3
B5,1,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.551799405291,0.641623474386,0.551027948272,0.140689079988,3
B5,1,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.587554479461,0.66922424508,0.584651089136,0.130172864052,3
B5,1,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.581828160242,0.66698157028,0.578391492952,0.13143126554,3
B5,1,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.587218295282,0.668966608008,0.590169618428,0.129053562542,3
B5,1,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.583956043913,0.665690692569,0.583931209226,0.130737548203,3
B5,1,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.545532526119,0.632002890258,0.545411837984,0.14177987234,3
B5,1,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.528918392478,0.617807004174,0.528835886025,0.146951999822,3
B5,1,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.577344192322,0.665160503057,0.579005088711,0.131348939377,3
B5,1,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.557789270197,0.656742698725,0.558317821687,0.134993628087,3
B5,1,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.566798457347,0.647294910299,0.559828726561,0.139170051691,3
B5,1,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.557249420395,0.638504036263,0.547465802376,0.142480612741,3
B5,1,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.584171800318,0.664899810494,0.580837771583,0.132831942683,3
B5,1,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.577724345877,0.661682509297,0.571477975048,0.134877574765,3
B5,1,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.591474440854,0.672441775963,0.588882321546,0.129583901118,3
B5,1,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.587767766077,0.668325476735,0.583225895425,0.13133116666,3
B5,1,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.555477598249,0.635736778868,0.551192057324,0.141063809671,3
B5,1,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.539635019395,0.621193806972,0.53530538317,0.146063733093,3
B5,1,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.580500192627,0.668379203542,0.578473510637,0.131692819631,3
B5,1,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.562734125733,0.659336020374,0.560807223931,0.135225786117,3
B5,1,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.566052652735,0.645192741952,0.565752075005,0.139324290167,3
B5,1,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.560814785475,0.63802141646,0.556327753991,0.142033741635,3
B5,1,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.585609784578,0.663237695027,0.58581113785,0.133102675016,3
B5,1,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.578203494086,0.658797441145,0.575932103963,0.135011314606,3
B5,1,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.589772202195,0.668936943165,0.589028480127,0.131278790253,3
B5,1,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.586704958224,0.667990101302,0.584071913397,0.132180703204,3
B5,1,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.55810815302,0.633204143646,0.558170807346,0.141699616334,3
B5,1,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.544150763222,0.619838804694,0.541228529374,0.146489411854,3
B5,1,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.580580149143,0.665995996622,0.583700146537,0.13218503556,3
B5,1,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.563422458685,0.657286522019,0.562204162157,0.135542272714,3
B5,1,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.53333115074,0.59530903476,0.526341802707,0.158377113828,3
B5,1,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.52032851566,0.582614031585,0.510546816393,0.163817146724,3
B5,1,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.559722390687,0.623310531828,0.55594842744,0.14679039611,3
B5,1,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.551247721388,0.61970639391,0.544667542555,0.1489966898,3
B5,1,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.568869964485,0.631615885936,0.563936037937,0.143780378131,3
B5,1,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.563639454217,0.628930578042,0.557893219331,0.145506494497,3
B5,1,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.568621570713,0.631087896556,0.567580144535,0.142738829356,3
B5,1,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.564985025527,0.626431488479,0.562414431259,0.144909512013,3
B5,1,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.554261347858,0.621992826647,0.555833903168,0.147297174342,3
B5,1,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.535476492653,0.610283190001,0.533479536057,0.152566952478,3
B5,1,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.539825405433,0.636083734367,0.53712239503,0.146477078011,3
B5,1,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.530214198656,0.627217125249,0.525132541378,0.149877515414,3
B5,1,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.567258541266,0.657286370178,0.565494332056,0.137915351454,3
B5,1,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.558280497711,0.653769229479,0.555243479246,0.139832074867,3
B5,1,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.57424750216,0.664288564141,0.570864200547,0.135527526662,3
B5,1,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.567582953024,0.662703863766,0.564672992578,0.136663100095,3
B5,1,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.574751452201,0.664155556507,0.574496989781,0.134688372191,3
B5,1,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.570268462207,0.660682945033,0.568615678656,0.136398005118,3
B5,1,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.531605261825,0.620416139374,0.532902346814,0.149473763852,3
B5,1,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.513996559015,0.603751659057,0.511953575892,0.155527332004,3
B5,2,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.592480326764,0.693926399073,0.592351065405,0.138292429481,3
B5,2,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.583876922656,0.688804540123,0.581979327071,0.140213681771,3
B5,2,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.603288877731,0.708779821965,0.606025115375,0.132522466558,3
B5,2,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.598340904866,0.70519375465,0.598989355739,0.134201458856,3
B5,2,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.605547604307,0.711423636642,0.607828239952,0.132326758117,3
B5,2,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.600931530441,0.709269993473,0.603617655892,0.13359496965,3
B5,2,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.562112880946,0.660448041175,0.557842367284,0.149556980613,3
B5,2,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.542453162556,0.638670630102,0.534180718346,0.158126971868,3
B5,2,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.591376192886,0.695970535858,0.594397564813,0.137334956319,3
B5,2,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.574396498552,0.683942074259,0.574520953746,0.142562326738,3
B5,2,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.583272483381,0.697130072965,0.580794450355,0.134852510299,3
B5,2,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.575541130604,0.690005925087,0.571675068754,0.137593851657,3
B5,2,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.599012024975,0.712274391435,0.603499714987,0.12855248325,3
B5,2,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.593422350563,0.709670369999,0.59699264773,0.129790130472,3
B5,2,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.603076840399,0.715846000315,0.605554813728,0.128097703604,3
B5,2,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.600023954654,0.714557309994,0.600184168408,0.129206459196,3
B5,2,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.566287716021,0.680902874326,0.565228360385,0.139286232604,3
B5,2,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.549229147779,0.665509805961,0.547012241894,0.144641245018,3
B5,2,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.590457233334,0.701923105577,0.592281789656,0.132482345667,3
B5,2,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.574664762446,0.691564065485,0.572005354178,0.13700355028,3
B5,2,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.590749600496,0.705180965753,0.586523243021,0.132610862671,3
B5,2,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.585363561204,0.699351691292,0.578029242594,0.135259912508,3
B5,2,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.594517252279,0.707542133206,0.595364931488,0.131437485661,3
B5,2,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.58679125151,0.703155289511,0.588509587988,0.133343287563,3
B5,2,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.606179435309,0.721112907823,0.605707621959,0.127102525509,3
B5,2,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.601062874653,0.718709352129,0.60061662242,0.128483000826,3
B5,2,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.577426482776,0.694039283222,0.572589411234,0.135719822681,3
B5,2,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.562237122063,0.679218265409,0.555705194361,0.140578552124,3
B5,2,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.595792186566,0.708748881301,0.593727906207,0.130689291285,3
B5,2,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.580752770185,0.698195316063,0.576958318919,0.135097690086,3
B5,2,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.591975176669,0.707086771686,0.593565603901,0.132618575614,3
B5,2,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.587649818366,0.702691772449,0.587353989919,0.134434313456,3
B5,2,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.597638374779,0.712542467326,0.602265759437,0.130751858201,3
B5,2,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.591851688283,0.709240650339,0.595807396021,0.132151434056,3
B5,2,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.604311927256,0.721455649172,0.610157310452,0.127344219894,3
B5,2,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.599678169947,0.717863537848,0.603744723216,0.128832744044,3
B5,2,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.579831549817,0.695356685144,0.578040036993,0.136104563243,3
B5,2,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.566348999248,0.681455948188,0.562501372234,0.140847359818,3
B5,2,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.596157294406,0.712124443832,0.59997344906,0.130604302644,3
B5,2,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.582399139958,0.7026229972,0.582340763921,0.134564885056,3
B5,2,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.553073344603,0.655403030314,0.549144288187,0.150932361266,3
B5,2,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.54227121462,0.642835570214,0.53620395373,0.155983035065,3
B5,2,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.573888150968,0.681027547827,0.573444320617,0.141706927522,3
B5,2,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.565442849194,0.674984394063,0.564680465951,0.144123810342,3
B5,2,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.580698717806,0.69357287886,0.584591604789,0.136854417337,3
B5,2,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.573678695888,0.688436393017,0.576700884657,0.139236285479,3
B5,2,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.584443188107,0.696985082505,0.586933719776,0.136635172624,3
B5,2,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.579384232697,0.694165754199,0.580944206421,0.138528458022,3
B5,2,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.561395270174,0.668494760706,0.565923533714,0.145843160526,3
B5,2,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.543492254079,0.652836033437,0.545033136261,0.152682028964,3
B5,2,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.558596285679,0.691122903083,0.553810685067,0.141445416984,3
B5,2,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.549235520801,0.682529197389,0.540661468995,0.145137639534,3
B5,2,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.569859454549,0.697945561523,0.569696356101,0.138515489826,3
B5,2,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.56211794093,0.693030918212,0.559436862846,0.140772178187,3
B5,2,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.577593032116,0.70881537906,0.578908630315,0.133704944321,3
B5,2,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.573509773708,0.70564233666,0.572817557598,0.135190127501,3
B5,2,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.579449225372,0.71104866444,0.579451664253,0.1340938955,3
B5,2,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.574432172362,0.708318974682,0.573452938084,0.135643805827,3
B5,2,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.541377095086,0.670134716416,0.529133578658,0.147886682037,3
B5,2,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.522600110118,0.650995386916,0.506683771996,0.154605747081,3
B5,3,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.533465687312,0.676751142344,0.541281341238,0.149843006753,3
B5,3,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.521400623074,0.669943087698,0.526668169448,0.153697016256,3
B5,3,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.536449961784,0.67958108691,0.543544611289,0.147307396801,3
B5,3,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.532548917004,0.68008070762,0.538061687467,0.147708800614,3
B5,3,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.536752831415,0.678924881885,0.545155761979,0.147100239091,3
B5,3,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.534108313098,0.678526191467,0.540225906156,0.147270302861,3
B5,3,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.495318283193,0.628075117235,0.486923381765,0.165515217098,3
B5,3,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.475369794607,0.609730890748,0.462881339214,0.172913023619,3
B5,3,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.51850513879,0.661122385132,0.519552083675,0.155822983717,3
B5,3,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.503953090649,0.651431382805,0.498024739733,0.160596873058,3
B5,3,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.520835261952,0.681908308491,0.528797829523,0.146865079447,3
B5,3,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.509336756383,0.669812703469,0.514118568178,0.151950385975,3
B5,3,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.552867174631,0.712316630549,0.56837661556,0.135593314373,3
B5,3,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.547821759064,0.711486607403,0.562839421838,0.136483842274,3
B5,3,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.553810283106,0.712693163658,0.568437432736,0.135236723207,3
B5,3,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.549531285957,0.710901877153,0.562214473942,0.135911644401,3
B5,3,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.5204154733,0.674254887889,0.526848369501,0.147642593295,3
B5,3,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.500811165071,0.657066872874,0.507435534792,0.153398205816,3
B5,3,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.537339996909,0.701032697689,0.551071307278,0.141610896759,3
B5,3,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.523263120518,0.692550745367,0.529434395831,0.145865051437,3
B5,3,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.536304672657,0.696361870055,0.53889149613,0.136279240436,3
B5,3,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.52391988221,0.684712515977,0.522501150733,0.1411354396,3
B5,3,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.562860034427,0.72002758027,0.574306041284,0.128439894436,3
B5,3,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.551780494234,0.713688840639,0.564451699714,0.132158867064,3
B5,3,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.572685371537,0.729834398874,0.581893224367,0.123410279628,3
B5,3,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.568802496248,0.728066446701,0.577440311791,0.12384949002,3
B5,3,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.542975352057,0.694233777589,0.544601895362,0.133025351933,3
B5,3,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.52550056972,0.678293151524,0.525685711686,0.13859110963,3
B5,3,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.558078694105,0.716902325644,0.564471236676,0.129904497151,3
B5,3,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.539189348156,0.707617875434,0.543138528682,0.134387128847,3
B5,3,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.532912872243,0.684728579924,0.5411403832,0.141211572985,3
B5,3,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.520958673965,0.672932450057,0.526142868489,0.145794827077,3
B5,3,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.559977034657,0.710031688138,0.571027290864,0.133390266081,3
B5,3,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.547862835299,0.703995719952,0.557744819037,0.136706762995,3
B5,3,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.568695583044,0.718633649321,0.57920572147,0.129013645442,3
B5,3,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.564158622124,0.718085603666,0.57438413235,0.129522227211,3
B5,3,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.537475512057,0.679980332733,0.544742777559,0.139785245196,3
B5,3,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.523441038768,0.664456492376,0.527646145571,0.145032267371,3
B5,3,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.553079970212,0.704420959756,0.563075023287,0.135170656177,3
B5,3,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.540548375159,0.696424977435,0.545784568343,0.139025572411,3
B5,3,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.493788061451,0.62380746301,0.482212379724,0.165021224235,3
B5,3,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.478303272956,0.609148787802,0.461914412879,0.172119530011,3
B5,3,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.532134244782,0.66208290135,0.533466672814,0.149849240153,3
B5,3,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.521028025735,0.656070096711,0.519835854766,0.153650181782,3
B5,3,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.540682461241,0.671724905724,0.542652320325,0.144933644596,3
B5,3,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.537810480997,0.67315178622,0.538052688569,0.144945292478,3
B5,3,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.540172358585,0.670769806508,0.545150106374,0.144350446357,3
B5,3,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.538342748335,0.670518863323,0.540870483052,0.144745225869,3
B5,3,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.521380890609,0.648234463529,0.522002477898,0.154633777888,3
B5,3,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.504449208181,0.635993841969,0.497706601517,0.160806527505,3
B5,3,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.500465844104,0.668906080315,0.497668017313,0.15157939839,3
B5,3,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.488700444287,0.656102820984,0.479585439004,0.156812343975,3
B5,3,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.533675864499,0.697670465211,0.542327937313,0.141853924871,3
B5,3,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.519086381422,0.691720988994,0.527461464527,0.14540242347,3
B5,3,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.542149505955,0.704701247771,0.549978430453,0.137346992906,3
B5,3,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.536137177081,0.703496589106,0.543376051435,0.138228208594,3
B5,3,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.542994026795,0.705393610406,0.549264766478,0.137129152272,3
B5,3,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.538288796484,0.703465422277,0.543062275776,0.137782712234,3
B5,3,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.507354056654,0.654923836387,0.50531684386,0.153526662702,3
B5,3,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.482178207484,0.633693849739,0.479722912402,0.160408041746,3
B5,4,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.613355257116,0.633465479982,0.617046599102,0.14888958451,3
B5,4,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.603836390494,0.624455387311,0.611597917704,0.149851897393,3
B5,4,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.623175187515,0.654374331344,0.624795042184,0.144890088628,3
B5,4,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.618878811145,0.651804176696,0.621760598729,0.145790933406,3
B5,4,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.62601637495,0.656939945189,0.62640773606,0.143663883171,3
B5,4,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.623997299772,0.653978137735,0.624827953725,0.144621698585,3
B5,4,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.584418400088,0.605217786526,0.591268391497,0.155859844645,3
B5,4,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.560301198118,0.580011766088,0.573271101287,0.162783491659,3
B5,4,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.613280315265,0.643625807771,0.617745193076,0.149183098822,3
